id,code,name,breadcrumb,level,parent_code
57681,36.02.18.2005,Asem,"Asem, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57682,36.02.18.2006,Cisangu,"Cisangu, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57683,36.02.18.2007,"Kaduagung Barat","Kaduagung Barat, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57684,36.02.18.2008,Bojongcae,"Bojongcae, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57685,36.02.18.2009,Malabar,"Malabar, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57686,36.02.18.2010,"Pasar Keong","Pasar Keong, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57687,36.02.18.2011,"Bojong Leles","Bojong Leles, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57688,36.02.18.2012,"Cimenteng Jaya","Cimenteng Jaya, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57689,36.02.18.2013,"Mekar Agung","Mekar Agung, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57690,36.02.18.2014,"Asem Margaluyu","Asem Margaluyu, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57691,36.02.18.2015,"Kaduagung Tengah","Kaduagung Tengah, Cibadak, Kabupaten Lebak, Banten",6,36.02.18
57692,36.02.19.2001,Cibeber,"Cibeber, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57693,36.02.19.2002,"Citorek Tengah","Citorek Tengah, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57694,36.02.19.2003,Cisungsang,"Cisungsang, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57695,36.02.19.2004,Kujangjaya,"Kujangjaya, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57696,36.02.19.2005,Kujangsari,"Kujangsari, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57697,36.02.19.2006,Neglasari,"Neglasari, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57698,36.02.19.2007,Mekarsari,"Mekarsari, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57699,36.02.19.2008,Cikotok,"Cikotok, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57700,36.02.19.2009,Sukamulya,"Sukamulya, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57701,36.02.19.2010,"Citorek Timur","Citorek Timur, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57702,36.02.19.2011,Warungbanten,"Warungbanten, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57703,36.02.19.2013,Hegarmanah,"Hegarmanah, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57704,36.02.19.2014,Situmulya,"Situmulya, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57705,36.02.19.2015,"Citorek Kidul","Citorek Kidul, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57706,36.02.19.2016,Cikadu,"Cikadu, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57707,36.02.19.2017,Sirnagalih,"Sirnagalih, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57708,36.02.19.2018,Cihambali,"Cihambali, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57709,36.02.19.2019,"Citorek Barat","Citorek Barat, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57710,36.02.19.2020,Gunungwangun,"Gunungwangun, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57711,36.02.19.2021,Wanasari,"Wanasari, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57712,36.02.19.2022,"Citorek Sabrang","Citorek Sabrang, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57713,36.02.19.2023,Ciherang,"Ciherang, Cibeber, Kabupaten Lebak, Banten",6,36.02.19
57714,36.02.20.2001,Cilograng,"Cilograng, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57715,36.02.20.2002,Cibareno,"Cibareno, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57716,36.02.20.2003,Cikamunding,"Cikamunding, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57717,36.02.20.2004,Cijengkol,"Cijengkol, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57718,36.02.20.2005,Pasirbungur,"Pasirbungur, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57719,36.02.20.2006,Lebaktipar,"Lebaktipar, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57720,36.02.20.2007,Cikatomas,"Cikatomas, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57721,36.02.20.2008,Girimukti,"Girimukti, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57722,36.02.20.2009,Cireundeu,"Cireundeu, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57723,36.02.20.2010,Gunungbatu,"Gunungbatu, Cilograng, Kabupaten Lebak, Banten",6,36.02.20
57724,36.02.21.2001,Wanasalam,"Wanasalam, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57725,36.02.21.2002,Bejod,"Bejod, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57726,36.02.21.2003,Cilangkap,"Cilangkap, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57727,36.02.21.2004,Cipeucang,"Cipeucang, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57728,36.02.21.2005,Muara,"Muara, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57729,36.02.21.2006,Parungpanjang,"Parungpanjang, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57730,36.02.21.2007,Cikeusik,"Cikeusik, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57731,36.02.21.2008,Katapang,"Katapang, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57732,36.02.21.2009,Cisarap,"Cisarap, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57733,36.02.21.2010,Sukatani,"Sukatani, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57734,36.02.21.2011,Cipedang,"Cipedang, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57735,36.02.21.2012,Parungsari,"Parungsari, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57736,36.02.21.2013,Karangpamindangan,"Karangpamindangan, Wanasalam, Kabupaten Lebak, Banten",6,36.02.21
57737,36.02.22.2001,Ciparasi,"Ciparasi, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57738,36.02.22.2002,Sobang,"Sobang, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57739,36.02.22.2003,Sukajaya,"Sukajaya, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57740,36.02.22.2004,Sindanglaya,"Sindanglaya, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57741,36.02.22.2005,Sukamaju,"Sukamaju, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57742,36.02.22.2006,Hariang,"Hariang, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57743,36.02.22.2007,Majasari,"Majasari, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57744,36.02.22.2008,"Sinar Jaya","Sinar Jaya, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57745,36.02.22.2009,Cirompang,"Cirompang, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57746,36.02.22.2010,Sukaresmi,"Sukaresmi, Sobang, Kabupaten Lebak, Banten",6,36.02.22
57747,36.02.23.2001,Guradog,"Guradog, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57748,36.02.23.2002,Curugbitung,"Curugbitung, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57749,36.02.23.2003,Candi,"Candi, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57750,36.02.23.2004,Mayak,"Mayak, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57751,36.02.23.2005,Cipining,"Cipining, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57752,36.02.23.2006,Cilayang,"Cilayang, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57753,36.02.23.2007,Ciburuy,"Ciburuy, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57754,36.02.23.2008,Sekarwangi,"Sekarwangi, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57755,36.02.23.2009,Cidadap,"Cidadap, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57756,36.02.23.2010,Lebakasih,"Lebakasih, Curugbitung, Kabupaten Lebak, Banten",6,36.02.23
57757,36.02.24.2001,Kalanganyar,"Kalanganyar, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57758,36.02.24.2002,Pasirkupa,"Pasirkupa, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57759,36.02.24.2003,Cilangkap,"Cilangkap, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57760,36.02.24.2004,Aweh,"Aweh, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57761,36.02.24.2005,Sangiangtanjung,"Sangiangtanjung, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57762,36.02.24.2006,Sukamekarsari,"Sukamekarsari, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57763,36.02.24.2007,Cikatapis,"Cikatapis, Kalanganyar, Kabupaten Lebak, Banten",6,36.02.24
57764,36.02.25.2001,Banjaririgasi,"Banjaririgasi, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57765,36.02.25.2002,Ciladaeun,"Ciladaeun, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57766,36.02.25.2003,Lebakgedong,"Lebakgedong, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57767,36.02.25.2004,Banjarsari,"Banjarsari, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57768,36.02.25.2005,Lebaksitu,"Lebaksitu, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57769,36.02.25.2006,Lebaksangka,"Lebaksangka, Lebakgedong, Kabupaten Lebak, Banten",6,36.02.25
57770,36.02.26.2001,Panyaungan,"Panyaungan, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57771,36.02.26.2002,Cihara,"Cihara, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57772,36.02.26.2003,Ciparahu,"Ciparahu, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57773,36.02.26.2004,Pondokpanjang,"Pondokpanjang, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57774,36.02.26.2005,Citeupuseun,"Citeupuseun, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57775,36.02.26.2006,Lebakpeundeuy,"Lebakpeundeuy, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57776,36.02.26.2007,Mekarsari,"Mekarsari, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57777,36.02.26.2008,Karangkamulyan,"Karangkamulyan, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57778,36.02.26.2009,Barunai,"Barunai, Cihara, Kabupaten Lebak, Banten",6,36.02.26
57779,36.02.27.2001,Datarcae,"Datarcae, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57780,36.02.27.2002,Cirinten,"Cirinten, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57781,36.02.27.2003,Karangnunggal,"Karangnunggal, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57782,36.02.27.2004,Kadudamas,"Kadudamas, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57783,36.02.27.2005,Badur,"Badur, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57784,36.02.27.2006,Parakanlima,"Parakanlima, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57785,36.02.27.2007,Nanggerang,"Nanggerang, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57786,36.02.27.2008,Cempaka,"Cempaka, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57787,36.02.27.2009,Karoya,"Karoya, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57788,36.02.27.2010,Cibarani,"Cibarani, Cirinten, Kabupaten Lebak, Banten",6,36.02.27
57789,36.02.28.2001,Peucangpari,"Peucangpari, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57790,36.02.28.2002,Cibungur,"Cibungur, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57791,36.02.28.2003,Mugijaya,"Mugijaya, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57792,36.02.28.2004,Cikate,"Cikate, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57793,36.02.28.2005,Cigemblong,"Cigemblong, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57794,36.02.28.2006,Cikadongdong,"Cikadongdong, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57795,36.02.28.2007,Cikaret,"Cikaret, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57796,36.02.28.2008,Wangunjaya,"Wangunjaya, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57797,36.02.28.2009,Cikaratuan,"Cikaratuan, Cigemblong, Kabupaten Lebak, Banten",6,36.02.28
57798,36.03.01.1001,Balaraja,"Balaraja, Balaraja, Kabupaten Tangerang, Banten",5,36.03.01
57799,36.03.01.2003,Cangkudu,"Cangkudu, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57800,36.03.01.2005,Talagasari,"Talagasari, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57801,36.03.01.2009,Tobat,"Tobat, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57802,36.03.01.2010,Sentul,"Sentul, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57803,36.03.01.2011,Gembong,"Gembong, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57804,36.03.01.2013,Sukamurni,"Sukamurni, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57805,36.03.01.2014,Saga,"Saga, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57806,36.03.01.2016,"Sentul Jaya","Sentul Jaya, Balaraja, Kabupaten Tangerang, Banten",6,36.03.01
57807,36.03.02.2001,Pangkat,"Pangkat, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57808,36.03.02.2002,Pabuaran,"Pabuaran, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57809,36.03.02.2004,"Pasir Muncang","Pasir Muncang, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57810,36.03.02.2005,"Sumur Bandung","Sumur Bandung, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57811,36.03.02.2006,Jayanti,"Jayanti, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57812,36.03.02.2007,Dangdeur,"Dangdeur, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57813,36.03.02.2008,Cikande,"Cikande, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57814,36.03.02.2009,"Pasir Gintung","Pasir Gintung, Jayanti, Kabupaten Tangerang, Banten",6,36.03.02
57815,36.03.03.1001,Tigaraksa,"Tigaraksa, Tigaraksa, Kabupaten Tangerang, Banten",5,36.03.03
57816,36.03.03.1007,"Kadu Agung","Kadu Agung, Tigaraksa, Kabupaten Tangerang, Banten",5,36.03.03
57817,36.03.03.2002,"Pasir Bolang","Pasir Bolang, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57818,36.03.03.2003,Matagara,"Matagara, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57819,36.03.03.2004,"Pasir Nangka","Pasir Nangka, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57820,36.03.03.2005,Pete,"Pete, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57821,36.03.03.2006,Tegalsari,"Tegalsari, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57822,36.03.03.2008,Pematang,"Pematang, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57823,36.03.03.2009,Cisereh,"Cisereh, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57824,36.03.03.2010,Margasari,"Margasari, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57825,36.03.03.2011,Cileles,"Cileles, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57826,36.03.03.2012,Sodong,"Sodong, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57827,36.03.03.2013,Tapos,"Tapos, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57828,36.03.03.2014,"Bantar Panjang","Bantar Panjang, Tigaraksa, Kabupaten Tangerang, Banten",6,36.03.03
57829,36.03.04.2001,Sukamanah,"Sukamanah, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57830,36.03.04.2002,Jambe,"Jambe, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57831,36.03.04.2003,"Tipar Raya","Tipar Raya, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57832,36.03.04.2004,Taban,"Taban, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57833,36.03.04.2005,Daru,"Daru, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57834,36.03.04.2006,Kutruk,"Kutruk, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57835,36.03.04.2007,"Ranca Buaya","Ranca Buaya, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57836,36.03.04.2008,Mekarsari,"Mekarsari, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57837,36.03.04.2009,"Ancol Pasir","Ancol Pasir, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57838,36.03.04.2010,"Pasir Barat","Pasir Barat, Jambe, Kabupaten Tangerang, Banten",6,36.03.04
57839,36.03.05.2001,Cisoka,"Cisoka, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57840,36.03.05.2002,Caringin,"Caringin, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57841,36.03.05.2003,Selapajang,"Selapajang, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57842,36.03.05.2004,Sukatani,"Sukatani, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57843,36.03.05.2006,"Bojong Loa","Bojong Loa, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57844,36.03.05.2007,Cibugel,"Cibugel, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57845,36.03.05.2008,Cempaka,"Cempaka, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57846,36.03.05.2009,Carenang,"Carenang, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57847,36.03.05.2014,"Karang Harja","Karang Harja, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57848,36.03.05.2017,Jeungjing,"Jeungjing, Cisoka, Kabupaten Tangerang, Banten",6,36.03.05
57849,36.03.06.2001,"Pasir Ampo","Pasir Ampo, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57850,36.03.06.2003,Rancailat,"Rancailat, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57851,36.03.06.2007,Kemuning,"Kemuning, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57852,36.03.06.2009,Renged,"Renged, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57853,36.03.06.2011,Talok,"Talok, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57854,36.03.06.2013,Koper,"Koper, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57855,36.03.06.2014,Jengkol,"Jengkol, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57856,36.03.06.2015,Patrasana,"Patrasana, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57857,36.03.06.2018,Kresek,"Kresek, Kresek, Kabupaten Tangerang, Banten",6,36.03.06
57858,36.03.07.2001,Kronjo,"Kronjo, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57859,36.03.07.2002,Pagenjahan,"Pagenjahan, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57860,36.03.07.2006,Pasir,"Pasir, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57861,36.03.07.2007,Muncung,"Muncung, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57862,36.03.07.2008,"Pagedangan Ilir","Pagedangan Ilir, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57863,36.03.07.2009,"Pagedangan Udik","Pagedangan Udik, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57864,36.03.07.2010,Pasilian,"Pasilian, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57865,36.03.07.2013,Bakung,"Bakung, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57866,36.03.07.2015,Blukbuk,"Blukbuk, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57867,36.03.07.2017,Cirumpak,"Cirumpak, Kronjo, Kabupaten Tangerang, Banten",6,36.03.07
57868,36.03.08.1002,"Mauk Timur","Mauk Timur, Mauk, Kabupaten Tangerang, Banten",5,36.03.08
57869,36.03.08.2001,"Mauk Barat","Mauk Barat, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57870,36.03.08.2003,"Tegal Kunir Kidul","Tegal Kunir Kidul, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57871,36.03.08.2004,"Tegal Kunir Lor","Tegal Kunir Lor, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57872,36.03.08.2005,Sasak,"Sasak, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57873,36.03.08.2006,"Gunung Sari","Gunung Sari, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57874,36.03.08.2007,"Kedung Dalem","Kedung Dalem, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57875,36.03.08.2008,"Marga Mulya","Marga Mulya, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57876,36.03.08.2009,"Tanjung Anom","Tanjung Anom, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57877,36.03.08.2010,Jatiwaringin,"Jatiwaringin, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57878,36.03.08.2011,"Banyu Asih","Banyu Asih, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57879,36.03.08.2012,Ketapang,"Ketapang, Mauk, Kabupaten Tangerang, Banten",6,36.03.08
57880,36.03.09.2001,Patramanggala,"Patramanggala, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57881,36.03.09.2002,"Karang Anyar","Karang Anyar, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57882,36.03.09.2003,Lontar,"Lontar, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57883,36.03.09.2004,Kemiri,"Kemiri, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57884,36.03.09.2005,"Ranca Labuh","Ranca Labuh, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57885,36.03.09.2006,Klebet,"Klebet, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57886,36.03.09.2007,"Legok Suka Maju","Legok Suka Maju, Kemiri, Kabupaten Tangerang, Banten",6,36.03.09
57887,36.03.10.2001,Sukadiri,"Sukadiri, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57888,36.03.10.2002,"Buaran Jati","Buaran Jati, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57889,36.03.10.2003,"Rawa Kidang","Rawa Kidang, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57890,36.03.10.2004,Pekayon,"Pekayon, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57891,36.03.10.2005,"Karang Serang","Karang Serang, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57892,36.03.10.2006,Kosambi,"Kosambi, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57893,36.03.10.2007,"Mekar Kondang","Mekar Kondang, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57894,36.03.10.2008,Gintung,"Gintung, Sukadiri, Kabupaten Tangerang, Banten",6,36.03.10
57895,36.03.11.1010,Sukatani,"Sukatani, Rajeg, Kabupaten Tangerang, Banten",5,36.03.11
57896,36.03.11.2001,Rajeg,"Rajeg, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57897,36.03.11.2002,"Rajeg Mulya","Rajeg Mulya, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57898,36.03.11.2003,Pangarengan,"Pangarengan, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57899,36.03.11.2005,"Jambu Karya","Jambu Karya, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57900,36.03.11.2006,Lembangsari,"Lembangsari, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57901,36.03.11.2007,Sukamanah,"Sukamanah, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57902,36.03.11.2008,Tanjakan,"Tanjakan, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57903,36.03.11.2009,"Tanjakan Mekar","Tanjakan Mekar, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57904,36.03.11.2011,Sukasari,"Sukasari, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57905,36.03.11.2012,"Ranca Bango","Ranca Bango, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57906,36.03.11.2013,Daon,"Daon, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57907,36.03.11.2014,Mekarsari,"Mekarsari, Rajeg, Kabupaten Tangerang, Banten",6,36.03.11
57908,36.03.12.1005,Sindangsari,"Sindangsari, Pasar Kemis, Kabupaten Tangerang, Banten",5,36.03.12
57909,36.03.12.1010,Kutabumi,"Kutabumi, Pasar Kemis, Kabupaten Tangerang, Banten",5,36.03.12
57910,36.03.12.1012,"Kuta Jaya","Kuta Jaya, Pasar Kemis, Kabupaten Tangerang, Banten",5,36.03.12
57911,36.03.12.1014,"Kuta Baru","Kuta Baru, Pasar Kemis, Kabupaten Tangerang, Banten",5,36.03.12
57912,36.03.12.2001,"Pasar Kemis","Pasar Kemis, Pasar Kemis, Kabupaten Tangerang, Banten",6,36.03.12
57913,36.03.12.2008,Sukamantri,"Sukamantri, Pasar Kemis, Kabupaten Tangerang, Banten",6,36.03.12
57914,36.03.12.2011,Pangadegan,"Pangadegan, Pasar Kemis, Kabupaten Tangerang, Banten",6,36.03.12
57915,36.03.12.2013,"Gelam Jaya","Gelam Jaya, Pasar Kemis, Kabupaten Tangerang, Banten",6,36.03.12
57916,36.03.12.2015,"Suka Asih","Suka Asih, Pasar Kemis, Kabupaten Tangerang, Banten",6,36.03.12
57917,36.03.13.2001,Teluknaga,"Teluknaga, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57918,36.03.13.2002,"Bojong Renged","Bojong Renged, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57919,36.03.13.2003,"Babakan Asem","Babakan Asem, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57920,36.03.13.2004,Keboncau,"Keboncau, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57921,36.03.13.2005,Pangkalan,"Pangkalan, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57922,36.03.13.2006,"Kmp Melayu Tim","Kmp Melayu Tim, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57923,36.03.13.2007,"Kmp Melayu Brt","Kmp Melayu Brt, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57924,36.03.13.2008,Muara,"Muara, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
57925,36.03.13.2009,Lemo,"Lemo, Teluknaga, Kabupaten Tangerang, Banten",6,36.03.13
